system:index,analysis_class,class_id,late_season_B11,late_season_B12,late_season_B2,late_season_B3,late_season_B4,late_season_B5,late_season_B6,late_season_B7,late_season_B8,late_season_B8A,late_season_EVI,late_season_LSWI,late_season_NDRE,late_season_NDVI,sample_uid,spring_growth_B11,spring_growth_B12,spring_growth_B2,spring_growth_B3,spring_growth_B4,spring_growth_B5,spring_growth_B6,spring_growth_B7,spring_growth_B8,spring_growth_B8A,spring_growth_EVI,spring_growth_LSWI,spring_growth_NDRE,spring_growth_NDVI,summer_peak_B11,summer_peak_B12,summer_peak_B2,summer_peak_B3,summer_peak_B4,summer_peak_B5,summer_peak_B6,summer_peak_B7,summer_peak_B8,summer_peak_B8A,summer_peak_EVI,summer_peak_LSWI,summer_peak_NDRE,summer_peak_NDVI,winter_establishment_B11,winter_establishment_B12,winter_establishment_B2,winter_establishment_B3,winter_establishment_B4,winter_establishment_B5,winter_establishment_B6,winter_establishment_B7,winter_establishment_B8,winter_establishment_B8A,winter_establishment_EVI,winter_establishment_LSWI,winter_establishment_NDRE,winter_establishment_NDVI,.geo
6545_0,Winter barley,2,0.1746,0.08935,0.03345,0.038,0.030299999,0.07665,0.2092,0.25525,0.2411,0.2949,0.4595792356173163,0.1811056,0.6058151,0.78523695,Crop_Map_of_England_2022_Norfolk_refined_883320,0.1698,0.1088,0.0352,0.0483,0.043,0.0933,0.1851,0.2118,0.196,0.2375,0.30077378984410047,0.04561215,0.45600992,0.61323684,0.214,0.128,0.0269,0.0468,0.0381,0.1136,0.2768,0.3464,0.3332,0.3977,0.5211912706772452,0.23503809,0.5526051,0.7759482,0.1698,0.1028,0.0245,0.0348,0.0351,0.0841,0.1648,0.188,0.1802,0.2246,0.2960930565406434,0.05894308,0.39794755,0.66554433,"{""type"":""MultiPoint"",""coordinates"":[]}"
6546_0,Winter barley,2,0.2606,0.1836,0.0922,0.1202,0.1776,0.2044,0.2113,0.2335,0.248,0.2617,0.10850132659907834,-0.024773898,0.12293499,0.16541353,Crop_Map_of_England_2022_Suffolk_refined_270755,0.1753,0.0986,0.0352,0.0748,0.0527,0.1177,0.2906,0.3438,0.3672,0.3554,0.5284258859771027,0.27280298,0.44489795,0.6932624,0.43465,0.2862,0.1112,0.1594,0.2322,0.29065,0.34295,0.38165,0.4112,0.43135,0.15829932539272407,-0.016654914,0.15227768,0.20243451,0.15595,0.1084,0.03985,0.06815,0.060999997,0.1072,0.153,0.16235,0.17035,0.16455,0.22356035937779561,0.12816758,0.26147556,0.5190897,"{""type"":""MultiPoint"",""coordinates"":[]}"
6547_0,Winter barley,2,0.577,0.49685,0.5454,0.5456,0.5546,0.6086,0.614,0.62295,0.61539996,0.635,0.17998590775669915,0.03225449,0.02127142,0.051926766,Crop_Map_of_England_2022_Norfolk_refined_185739,0.196,0.1258,0.0496,0.0838,0.0735,0.1246,0.3058,0.3561,0.3808,0.3746,0.531317205877311,0.21506064,0.41693142,0.67180175,0.3689,0.2514,0.0946,0.128,0.1831,0.2219,0.24765,0.2734,0.31800002,0.3052,0.16626786135473876,-0.10459482,0.1597567,0.21925808,0.1777,0.1184,0.049,0.0842,0.0793,0.1376,0.2022,0.2126,0.2526,0.2243,0.32085006455740445,0.14017895,0.27377522,0.4951027,"{""type"":""MultiPoint"",""coordinates"":[]}"
6548_0,Winter barley,2,0.32855,0.2438,0.1269,0.1568,0.1931,0.21635,0.2352,0.24785,0.2608,0.27305,0.11532252795785039,-0.114957646,0.11585673,0.14915182,Crop_Map_of_England_2022_Norfolk_refined_1098883,0.2028,0.1049,0.04605,0.0886,0.0616,0.1296,0.3291,0.394,0.403,0.41065,0.578851117552921,0.3547613,0.5243226,0.7538193,0.4409,0.3111,0.105,0.1434,0.2108,0.2834,0.3599,0.4147,0.4208,0.4703,0.1608251943326764,-0.04163562,0.12934996,0.17641276,0.1498,0.0868,0.03995,0.07635,0.0579,0.1129,0.23065,0.25205,0.2757,0.2625,0.37808831622154143,0.22983985,0.36952192,0.600359,"{""type"":""MultiPoint"",""coordinates"":[]}"
6549_0,Winter barley,2,0.34275,0.2634,0.3972,0.3844,0.36720002,0.388,0.421,0.42735,0.42799997,0.4341,0.23306789868487543,0.110598475,0.056088824,0.07646253,Crop_Map_of_England_2022_Norfolk_refined_243482,0.2212,0.1237,0.047,0.0864,0.0628,0.146,0.3162,0.3735,0.4032,0.4033,0.6604767725935743,0.30179211,0.47959706,0.75696594,0.41295,0.31235,0.1261,0.168,0.2314,0.2653,0.2793,0.29855,0.3115,0.3317,0.1050029119332127,-0.12508321,0.10887359,0.13861236,0.20735,0.1467,0.05515,0.0834,0.09355,0.1443,0.188,0.20155,0.2095,0.2124,0.2158659564138628,0.03853557,0.20543878,0.4082132,"{""type"":""MultiPoint"",""coordinates"":[]}"
6550_0,Winter barley,2,0.27505,0.17755,0.0871,0.10255,0.13700001,0.16055,0.17235,0.1877,0.1956,0.21165,0.09616901444259979,-0.13977134,0.12513778,0.17424315,Crop_Map_of_England_2022_Norfolk_refined_95776,0.2225,0.1329,0.0488,0.084,0.0756,0.1473,0.2801,0.3171,0.3344,0.3309,0.43475192229073145,0.13857678,0.34859437,0.5821463,0.42355,0.2743,0.1076,0.1578,0.2292,0.26595,0.29745,0.32665,0.3462,0.37425,0.1413864995207965,-0.08704094,0.14997245,0.19114424,0.18245,0.11595,0.0463,0.07675,0.0819,0.12805,0.1989,0.21235,0.2219,0.2274,0.2654197812509473,0.08766052,0.25466937,0.46805692,"{""type"":""MultiPoint"",""coordinates"":[]}"
6551_0,Winter barley,2,0.3953,0.2728,0.1049,0.1444,0.20989999,0.24485,0.27535,0.3053,0.3218,0.346,0.1559180654041069,-0.10247382,0.17120026,0.21044296,Crop_Map_of_England_2022_Suffolk_refined_459224,0.18515,0.1022,0.0317,0.0647,0.04095,0.11555,0.32965,0.39385,0.43120003,0.4133,0.7112096818576956,0.33296847,0.5449053,0.8104436,0.3893,0.2682,0.1012,0.154,0.221,0.271,0.3446,0.3878,0.4144,0.46,0.176719009689463,-0.050090842,0.18435897,0.21776581,0.2012,0.1318,0.0523,0.0847,0.0814,0.1358,0.22,0.2368,0.2861,0.2571,0.40126755161222,0.16671859,0.32628,0.5717017,"{""type"":""MultiPoint"",""coordinates"":[]}"
6552_0,Winter barley,2,0.1379,0.0798,0.0736,0.0778,0.0726,0.0919,0.1353,0.1474,0.156,0.1575,0.20055791540781404,0.061585583,0.26303127,0.36482942,Crop_Map_of_England_2022_Cambridgeshire_refined_91418,0.1971,0.0911,0.0398,0.0792,0.0482,0.1313,0.3506,0.4484,0.4836,0.4801,0.7665424197715625,0.41644406,0.6087927,0.8464865,0.4738,0.3133,0.118,0.1708,0.2601,0.30435,0.3258,0.35405,0.3832,0.40535,0.15076137581565185,-0.08513565,0.14031564,0.19085266,0.221,0.1477,0.0503,0.0943,0.0747,0.1547,0.2848,0.3105,0.3238,0.3313,0.4770079987816521,0.18511905,0.36284554,0.6480418,"{""type"":""MultiPoint"",""coordinates"":[]}"
6553_0,Winter barley,2,0.1928,0.17915,0.0798,0.0885,0.1022,0.1144,0.1276,0.13855,0.1302,0.1519,0.061141450649616694,-0.19172017,0.13945815,0.12049084,Crop_Map_of_England_2022_Cambridgeshire_refined_415506,0.1789,0.0933,0.036,0.0672,0.0434,0.1091,0.3014,0.3976,0.4232,0.4146,0.6907183597957416,0.38027722,0.56393814,0.81787664,0.30645,0.2762,0.081,0.1136,0.1508,0.1648,0.17665,0.19225,0.20030001,0.2114,0.0969682799627577,-0.19137639,0.12513238,0.15477185,0.1931,0.1243,0.0426,0.07515,0.062250003,0.1212,0.1661,0.18065,0.1857,0.1934,0.2598941241545685,0.09007582,0.33025348,0.58388394,"{""type"":""MultiPoint"",""coordinates"":[]}"
6555_0,Winter barley,2,0.265,0.19975,0.0782,0.0912,0.1119,0.13235,0.15985,0.18095,0.1875,0.20715,0.1470224736256825,-0.15623009,0.22484833,0.25257677,Crop_Map_of_England_2022_Cambridgeshire_refined_760731,0.2771,0.2219,0.0728,0.0947,0.1118,0.1471,0.1852,0.2031,0.2245,0.2317,0.20881197719120823,-0.098393574,0.24941286,0.33511746,0.2409,0.1663,0.04885,0.07295,0.0826,0.1331,0.23755,0.2665,0.3113,0.311,0.35106166937818784,0.05976905,0.32391194,0.50469315,0.2034,0.147,0.0366,0.0495,0.0744,0.0915,0.1022,0.1143,0.131,0.1367,0.11279672273014679,-0.2050099,0.21303841,0.28805798,"{""type"":""MultiPoint"",""coordinates"":[]}"
6556_0,Winter barley,2,0.3377,0.26525,0.2493,0.2616,0.2749,0.3047,0.3443,0.3613,0.3621,0.36975,0.20218257994745792,0.01678291,0.10950435,0.16441108,Crop_Map_of_England_2022_Norfolk_refined_149915,0.15615,0.0693,0.02995,0.05085,0.03135,0.08005,0.31365,0.42925,0.45340002,0.45225,0.7784940426921174,0.5459389,0.7125682,0.8752345,0.2936,0.2407,0.0946,0.1424,0.1822,0.2269,0.2616,0.2955,0.3132,0.3391,0.14040145944779261,-0.110620685,0.13999332,0.1829674,0.1791,0.097,0.04415,0.0833,0.05625,0.13225,0.28745,0.31305,0.3227,0.3232,0.4855061618934712,0.25147572,0.39529958,0.6869237,"{""type"":""MultiPoint"",""coordinates"":[]}"
6557_0,Winter barley,2,0.40235,0.36455,0.3396,0.3384,0.3556,0.3859,0.40055,0.411,0.4152,0.4251,0.148744181838333,0.015847895,0.048444696,0.077339485,Crop_Map_of_England_2022_Suffolk_refined_836307,0.2448,0.18705,0.06645,0.0986,0.1144,0.1408,0.17325,0.18835,0.1733,0.19155,0.10042066091157967,-0.17440742,0.16754124,0.2103349,0.26735,0.2045,0.06135,0.1001,0.12760001,0.15245,0.21285,0.23655,0.213,0.2547,0.09138707411347209,-0.20185828,0.1668105,0.17148963,0.1633,0.1139,0.0422,0.05945,0.07225,0.10005,0.1217,0.13305,0.1048,0.14375,0.07582209584055974,-0.19427402,0.16211121,0.19763528,"{""type"":""MultiPoint"",""coordinates"":[]}"
6558_0,Winter barley,2,0.27115,0.204,0.1308,0.1355,0.1388,0.1857,0.2291,0.25065,0.2693,0.2709,0.2910708032918944,-0.0034410108,0.18660371,0.31991312,Crop_Map_of_England_2022_Suffolk_refined_609079,0.20465,0.10855,0.0431,0.06915,0.04935,0.11615,0.30275,0.36285,0.4132,0.3991,0.6586541808726769,0.34994733,0.55360436,0.8117761,0.35735,0.22065,0.0749,0.1163,0.1464,0.2331,0.3466,0.3948,0.42715,0.44985,0.2814502474466458,0.03409662,0.27453208,0.38618052,0.19075,0.12965,0.0349,0.06585,0.0601,0.11325,0.20165,0.22755,0.2442,0.233,0.3815596309801067,0.18518771,0.35650548,0.6694556,"{""type"":""MultiPoint"",""coordinates"":[]}"
6560_0,Winter barley,2,0.31145,0.24495,0.123,0.1506,0.1864,0.2094,0.2236,0.2377,0.2559,0.2552,0.11968171928565813,-0.09694169,0.09950751,0.15623362,Crop_Map_of_England_2022_Cambridgeshire_refined_353102,0.21395,0.1114,0.05565,0.0889,0.06395,0.1313,0.33185,0.39945,0.4264,0.41655,0.6321305222850682,0.29750687,0.49352047,0.7279797,0.32845,0.26625,0.1105,0.1533,0.2062,0.2272,0.27005,0.28555,0.29345,0.30575,0.11977664177339774,-0.08539688,0.11003534,0.14699054,0.1849,0.1287,0.0486,0.0794,0.08145,0.12215,0.15175,0.1633,0.1774,0.1772,0.18424704331101072,0.03262179,0.21582963,0.37008584,"{""type"":""MultiPoint"",""coordinates"":[]}"
6561_0,Winter barley,2,0.3035,0.2547,0.0737,0.1023,0.129,0.1564,0.181,0.1968,0.2132,0.2125,0.14674616042038954,-0.1747629,0.15207373,0.24605498,Crop_Map_of_England_2022_Cambridgeshire_refined_109799,0.2192,0.12335,0.04155,0.0793,0.064799994,0.12465,0.30255,0.35585,0.3832,0.36795,0.5496644869540126,0.2663001,0.48492098,0.70339155,0.3447,0.2303,0.1101,0.1408,0.19319999,0.2244,0.2867,0.30705,0.3312,0.3459,0.13549412013557585,-0.057297632,0.1361424,0.17421322,0.23975,0.16125,0.04295,0.0827,0.0856,0.14465,0.2144,0.2346,0.24399999,0.25015,0.27116973291032415,0.024088021,0.27742967,0.48464018,"{""type"":""MultiPoint"",""coordinates"":[]}"
6562_0,Winter barley,2,0.1963,0.15535,0.0836,0.09035,0.1067,0.1209,0.1333,0.14855,0.1525,0.1591,0.09822208195221005,-0.12566178,0.13640332,0.17673354,Crop_Map_of_England_2022_Cambridgeshire_refined_561710,0.1449,0.0642,0.0336,0.0592,0.0314,0.0929,0.3351,0.4433,0.4576,0.4617,0.7834819168105022,0.5026564,0.64303553,0.8755751,0.2064,0.1183,0.0944,0.1392,0.1534,0.22995,0.31895,0.3554,0.37739998,0.4123,0.1820996789057522,0.097481094,0.23005441,0.2852239,0.1416,0.0905,0.037,0.0655,0.0354,0.1,0.2439,0.2746,0.2526,0.2747,0.4592659099810209,0.27160496,0.47331724,0.7688356,"{""type"":""MultiPoint"",""coordinates"":[]}"
6563_0,Winter barley,2,0.34885,0.3228,0.1093,0.1358,0.17300001,0.19985,0.2147,0.23635,0.2452,0.2495,0.12335705493776775,-0.17442295,0.1105348,0.1726543,Crop_Map_of_England_2022_Norfolk_refined_424193,0.27195,0.2282,0.1322,0.1585,0.177,0.2166,0.2581,0.26425,0.2699,0.2723,0.15075405874965386,-0.0093769645,0.05496971,0.13563849,0.23955,0.13195,0.048,0.0899,0.0563,0.1506,0.41045,0.4772,0.4694,0.48755,0.7351597458912424,0.3864938,0.5661033,0.8135953,0.2028,0.16395,0.06575,0.09635,0.1161,0.1531,0.1675,0.17345,0.1767,0.19,0.12253089094342232,-0.11519825,0.11973788,0.20934288,"{""type"":""MultiPoint"",""coordinates"":[]}"
6564_0,Winter barley,2,0.2012,0.1657,0.1152,0.128,0.1424,0.1589,0.1809,0.1897,0.196,0.1986,0.1129467286119265,-0.0130916545,0.11104895,0.15839243,Crop_Map_of_England_2022_Cambridgeshire_refined_272451,0.1747,0.0846,0.0387,0.0669,0.0428,0.1079,0.3144,0.405,0.4356,0.4284,0.6886931033934561,0.4197761,0.5604888,0.7952153,0.25925,0.1568,0.09375,0.1423,0.1903,0.25605,0.30745,0.33455,0.35815,0.38335,0.16089652812608174,0.02762266,0.20130101,0.23886245,0.1775,0.1023,0.03815,0.06455,0.056,0.1026,0.2053,0.22415,0.23754999,0.23925,0.3541941911867289,0.15978722,0.4095753,0.62987435,"{""type"":""MultiPoint"",""coordinates"":[]}"
6565_0,Winter barley,2,0.38435,0.26975,0.0814,0.1095,0.13440001,0.203,0.2626,0.2935,0.3001,0.3259,0.277582636042325,-0.12269264,0.2342429,0.3823634,Crop_Map_of_England_2022_Cambridgeshire_refined_620447,0.2529,0.14735,0.0537,0.0831,0.08145,0.1429,0.2943,0.3358,0.33179998,0.36225,0.4511640723821019,0.15191998,0.42279378,0.60827464,0.3339,0.2115,0.0698,0.0954,0.1324,0.2049,0.2863,0.3225,0.3529,0.3602,0.2647173889316379,-0.039270315,0.25646976,0.38235292,0.2149,0.13445,0.03955,0.0624,0.06995,0.1292,0.22575,0.2512,0.2597,0.27595,0.3265184114042422,0.075468324,0.35405698,0.565092,"{""type"":""MultiPoint"",""coordinates"":[]}"
6566_0,Winter barley,2,0.22515,0.1345,0.06505,0.0928,0.09185,0.13525,0.2064,0.23245,0.2813,0.25595,0.35226377255936064,0.11094742,0.30849215,0.50770235,Crop_Map_of_England_2022_Norfolk_refined_920307,0.21345,0.1272,0.0475,0.0745,0.06815,0.12775,0.30415,0.3542,0.3748,0.382,0.5550560525274746,0.2639681,0.4985148,0.6946909,0.2112,0.1509,0.07825,0.112,0.13159999,0.18205,0.32885,0.38575,0.4156,0.45565,0.3904485169535149,0.16334257,0.26934204,0.48747304,0.19715,0.1237,0.0405,0.06815,0.0686,0.1309,0.2183,0.2533,0.3054,0.2709,0.4080973820440334,0.19718242,0.34185764,0.62660086,"{""type"":""MultiPoint"",""coordinates"":[]}"
6567_0,Winter barley,2,0.26865,0.1969,0.08435,0.1059,0.147,0.1731,0.1862,0.2001,0.2049,0.23195,0.09953817563772072,-0.13439862,0.14515953,0.16453283,Crop_Map_of_England_2022_Norfolk_refined_1151803,0.1783,0.09935,0.0464,0.07755,0.056900002,0.1216,0.26575,0.33465,0.3304,0.3523,0.4682072485006909,0.22848062,0.4308938,0.6606468,0.29795,0.19595,0.0991,0.1499,0.2132,0.258,0.3134,0.34325,0.3778,0.3921,0.16413652219802682,0.032235034,0.15269782,0.22931297,0.1954,0.1241,0.0476,0.0866,0.0725,0.1391,0.2605,0.2873,0.2864,0.3034,0.41426525136409104,0.1876413,0.3476414,0.60325533,"{""type"":""MultiPoint"",""coordinates"":[]}"
6569_0,Winter barley,2,0.3377,0.309,0.1672,0.1852,0.2056,0.2405,0.2786,0.2992,0.3168,0.3201,0.21444000371292993,-0.031932775,0.14199072,0.21286371,Crop_Map_of_England_2022_Cambridgeshire_refined_752524,0.17685,0.09645,0.0478,0.07665,0.064349994,0.11625,0.2463,0.2769,0.2945,0.29655,0.3845876089749231,0.25551668,0.3946634,0.611397,0.2525,0.14275,0.0732,0.1199,0.13049999,0.2103,0.31635,0.36335,0.38779998,0.409,0.3694117608099243,0.19699042,0.36218747,0.5201668,0.18475,0.1146,0.0368,0.06535,0.06985,0.1211,0.19825,0.22015,0.2764,0.25175,0.37192532803715517,0.15460783,0.3495979,0.5903531,"{""type"":""MultiPoint"",""coordinates"":[]}"
6570_0,Winter barley,2,0.2509,0.15675,0.1155,0.1371,0.1802,0.2225,0.22995,0.2447,0.2493,0.2649,0.11799744176606099,-0.003114859,0.08701675,0.16095445,Crop_Map_of_England_2022_Norfolk_refined_994385,0.1661,0.07935,0.03395,0.0686,0.04315,0.10705,0.3164,0.3887,0.4208,0.40945,0.6549036500220331,0.4114408,0.57308966,0.8108299,0.3833,0.26745,0.0982,0.1401,0.2078,0.24495,0.28205,0.31345,0.3366,0.36125,0.1573336577092443,-0.069032095,0.14598526,0.20203836,0.1642,0.08525,0.0351,0.07905,0.042999998,0.1297,0.30925,0.3467,0.3624,0.36005,0.5748465077855274,0.364458,0.46928784,0.7892495,"{""type"":""MultiPoint"",""coordinates"":[]}"
6571_0,Winter barley,2,0.25715,0.2114,0.0839,0.1087,0.1444,0.17045,0.18785,0.19905,0.20199999,0.2117,0.0998472476968907,-0.11784672,0.10981494,0.16463876,Crop_Map_of_England_2022_Norfolk_refined_562015,0.1919,0.10275,0.04065,0.0805,0.05415,0.1327,0.3132,0.3502,0.375,0.3754,0.6005477600218656,0.31923938,0.5039414,0.72542995,0.3791,0.2648,0.09935,0.1369,0.1936,0.22395,0.24775,0.2725,0.28890002,0.30905,0.14736890677714898,-0.10722054,0.15151402,0.1976376,0.19,0.10355,0.04715,0.09015,0.0596,0.159,0.2911,0.31425,0.3396,0.3333,0.4772249101087767,0.30800164,0.37147412,0.69624263,"{""type"":""MultiPoint"",""coordinates"":[]}"
6572_0,Winter barley,2,0.18685,0.1181,0.0601,0.08035,0.0949,0.13525,0.18715,0.20765,0.20809999,0.23055,0.21330738655486764,0.053821463,0.26036415,0.3736739,Crop_Map_of_England_2022_Suffolk_refined_722334,0.2166,0.1289,0.0748,0.0955,0.103,0.1351,0.2732,0.3027,0.2994,0.3308,0.3093141041132964,0.07215757,0.35880056,0.42435777,0.28745,0.2202,0.0784,0.1162,0.15709999,0.20335,0.25995,0.2886,0.28689998,0.31885,0.1537475807626757,-0.07818138,0.19867589,0.2372692,0.15425,0.09425,0.0376,0.068,0.0579,0.1129,0.19205,0.20585,0.2065,0.22345,0.20478267129454553,0.0845294,0.30049807,0.44965163,"{""type"":""MultiPoint"",""coordinates"":[]}"
6573_0,Winter barley,2,0.30425,0.25945,0.2434,0.2553,0.26209998,0.28385,0.3287,0.3417,0.36409998,0.35305,0.23187005330367963,0.04409101,0.13213348,0.21053357,Crop_Map_of_England_2022_Norfolk_refined_449341,0.2138,0.12275,0.0535,0.08735,0.079950005,0.14205,0.3041,0.3367,0.3728,0.35255,0.5277531101612268,0.18496661,0.3770346,0.642538,0.3283,0.22205,0.1007,0.1317,0.1831,0.2367,0.2655,0.2879,0.3042,0.3248,0.1267961956380932,-0.10945625,0.13558377,0.17998476,0.1541,0.102,0.0573,0.0828,0.0852,0.1353,0.1933,0.2004,0.2186,0.2128,0.24581882793300816,0.12542889,0.20580374,0.42140794,"{""type"":""MultiPoint"",""coordinates"":[]}"
6574_0,Winter barley,2,0.46355,0.359,0.2782,0.2969,0.3128,0.36265,0.40855,0.4229,0.4274,0.44825,0.23527946779239722,-0.04038926,0.10569834,0.15482849,Crop_Map_of_England_2022_Norfolk_refined_1163665,0.2442,0.1564,0.05035,0.0908,0.07995,0.1451,0.27945,0.31745,0.3348,0.3346,0.4179771676357571,0.14970106,0.3667805,0.5900513,0.4089,0.3017,0.1032,0.14,0.2062,0.2402,0.2734,0.2929,0.3082,0.3332,0.15374223898622214,-0.10323527,0.15032312,0.21003135,0.1981,0.1311,0.0477,0.0764,0.0793,0.13155,0.20965,0.22055,0.2459,0.23585,0.2799735370512406,0.1023986,0.2900353,0.52377594,"{""type"":""MultiPoint"",""coordinates"":[]}"
6575_0,Winter barley,2,0.2607,0.1976,0.1086,0.1176,0.126,0.1458,0.1644,0.1833,0.1806,0.2033,0.1216469113105767,-0.18150917,0.164354,0.17829457,Crop_Map_of_England_2022_Cambridgeshire_refined_585145,0.2121,0.1771,0.0634,0.0766,0.0854,0.1056,0.1324,0.1524,0.162,0.1736,0.14689666758295694,-0.14493927,0.26392427,0.29942575,0.2489,0.1803,0.0777,0.1072,0.118,0.1498,0.2538,0.3069,0.2802,0.3317,0.16505973280170677,-0.031477015,0.25362775,0.27546224,0.1674,0.1287,0.0372,0.0544,0.0651,0.0814,0.1012,0.111,0.1268,0.1272,0.11690608787615867,-0.111534804,0.22720695,0.32454363,"{""type"":""MultiPoint"",""coordinates"":[]}"
6577_0,Winter barley,2,0.26555,0.18205,0.1819,0.1858,0.19479999,0.2227,0.25315,0.272,0.2794,0.2896,0.19426665534696963,0.024548639,0.13435978,0.18242463,Crop_Map_of_England_2022_Norfolk_refined_264272,0.20705,0.1199,0.0456,0.0837,0.07,0.1435,0.31355,0.3884,0.37159997,0.40245,0.5654611241799243,0.26659727,0.44357088,0.66632366,0.2327,0.1482,0.091,0.1217,0.1816,0.2601,0.29745,0.3263,0.3496,0.3732,0.17394162864518742,0.081034906,0.19328298,0.27360305,0.2014,0.1349,0.0554,0.0916,0.09,0.1485,0.2462,0.2617,0.2764,0.2784,0.26990948037916934,0.13584575,0.2875368,0.49615976,"{""type"":""MultiPoint"",""coordinates"":[]}"
6579_0,Winter barley,2,0.247,0.172,0.0963,0.1249,0.1156,0.17375,0.28435,0.32245,0.3306,0.3387,0.40988042880687736,0.13845949,0.3255133,0.4838579,Crop_Map_of_England_2022_Norfolk_refined_755002,0.1431,0.0693,0.0246,0.0538,0.0303,0.09245,0.28615,0.36625,0.3794,0.38555,0.6375901477051191,0.43748876,0.60498416,0.8585018,0.4046,0.287,0.1162,0.1628,0.2292,0.2692,0.359,0.3925,0.422,0.4443,0.192465374294723,-0.03211904,0.15791164,0.20367533,0.1724,0.0996,0.03555,0.071,0.0387,0.1223,0.315,0.36145,0.38169998,0.3782,0.6289544601032833,0.33825883,0.49980298,0.8049925,"{""type"":""MultiPoint"",""coordinates"":[]}"
6580_0,Winter barley,2,0.31495,0.24085,0.1141,0.1419,0.1891,0.21275,0.22105,0.2396,0.248,0.2677,0.09643988020278782,-0.11892806,0.11437136,0.13475573,Crop_Map_of_England_2022_Norfolk_refined_11550,0.207,0.1348,0.0462,0.08205,0.07095,0.13325,0.2665,0.28765,0.30409998,0.3024,0.40514942219374883,0.121902995,0.3258883,0.564087,0.2539,0.16225,0.0911,0.1415,0.227,0.28385,0.3297,0.36735,0.3922,0.4079,0.15753977496130872,0.15689906,0.17174518,0.2126232,0.193,0.1323,0.0488,0.0788,0.0864,0.1363,0.2049,0.2192,0.2352,0.2333,0.3048608256187021,0.09201439,0.26544157,0.5047726,"{""type"":""MultiPoint"",""coordinates"":[]}"
6582_0,Winter barley,2,0.3368,0.2414,0.1156,0.1392,0.182,0.2154,0.2277,0.2494,0.2384,0.276,0.09635096693588564,-0.17107093,0.12332112,0.13415796,Crop_Map_of_England_2022_Cambridgeshire_refined_752466,0.237,0.17835,0.05715,0.09725,0.1042,0.1458,0.2313,0.24565,0.26029998,0.252,0.2752074470670184,0.02561662,0.23665771,0.4116098,0.21675,0.1292,0.0668,0.0955,0.1512,0.1995,0.3019,0.33625,0.3556,0.3784,0.18377067658697627,0.11440168,0.2190961,0.28670737,0.1667,0.124,0.0463,0.0673,0.0801,0.1073,0.1311,0.1332,0.1398,0.1444,0.11093530514125582,-0.098612115,0.15417017,0.24947053,"{""type"":""MultiPoint"",""coordinates"":[]}"
6583_0,Winter barley,2,0.20145,0.13475,0.0751,0.1011,0.0855,0.14115,0.33755,0.39575,0.407,0.4129,0.5924090041481713,0.3378366,0.49047256,0.6527927,Crop_Map_of_England_2022_Norfolk_refined_1141537,0.2742,0.2485,0.0679,0.0952,0.1262,0.1427,0.1656,0.1798,0.1808,0.1907,0.09191919019277972,-0.18214764,0.14634651,0.1765203,0.2537,0.1699,0.0586,0.1066,0.0999,0.1577,0.364,0.4161,0.436,0.4352,0.5567776579806315,0.30083856,0.44462165,0.6328894,0.18475,0.11155,0.04825,0.0908,0.07015,0.14,0.20155,0.22595,0.2653,0.2427,0.38147801124229946,0.13605355,0.27885392,0.6120464,"{""type"":""MultiPoint"",""coordinates"":[]}"
6584_0,Winter barley,2,0.23115,0.15335,0.08025,0.1046,0.13010001,0.1652,0.18685,0.20205,0.2101,0.2268,0.1440469981794687,-0.0477022,0.15715005,0.23515725,Crop_Map_of_England_2022_Norfolk_refined_453315,0.1309,0.0564,0.0274,0.0444,0.0225,0.0742,0.2949,0.401,0.4284,0.4369,0.7256479423937334,0.52879226,0.7008049,0.89652795,0.2635,0.19605,0.07405,0.1065,0.1467,0.1805,0.21785,0.23855,0.2573,0.2943,0.15086831877635018,-0.11208957,0.14250055,0.18883282,0.1462,0.0691,0.0275,0.065,0.027,0.1119,0.3467,0.3935,0.4006,0.4037,0.6888107806747702,0.45099634,0.5856675,0.8739678,"{""type"":""MultiPoint"",""coordinates"":[]}"
6585_0,Winter barley,2,0.2207,0.1623,0.1208,0.1368,0.1471,0.179,0.2216,0.2334,0.2379,0.24485,0.19584624312212678,0.027796118,0.15694414,0.2408519,Crop_Map_of_England_2022_Norfolk_refined_202241,0.2229,0.1232,0.0511,0.0889,0.0655,0.1495,0.3229,0.386,0.3948,0.3984,0.6494841580630374,0.24932444,0.47434998,0.7045648,0.2672,0.2029,0.0709,0.1035,0.1448,0.1773,0.1878,0.2028,0.2158,0.22735,0.12227031847089359,-0.097645216,0.15399703,0.21167883,0.18005,0.11485,0.0507,0.08295,0.0718,0.133,0.21485,0.23625,0.2476,0.2462,0.322753534319097,0.13436359,0.29905602,0.51830125,"{""type"":""MultiPoint"",""coordinates"":[]}"
